达州,熙河湾,通川区凤凰大酒店旁（凤凰大道西行100米）,住宅,,,,,四川盛德房地产开发有限公司,尚未公开,2014-02-08,2015-12-31,达州西外凤凰大酒店旁（凤凰大道西行100米）,多层 小高层 高层,,,,,,住宅：1.00元/m²/月,暂无资料,,,https://dzh.fang.anjuke.com/loupan/canshu-397491.html,107.470987,31.223677
达州,尚品花园,通川区金龙大道101号（达州广播电视大学旁）,住宅,,,,,四川省达安房地产开发有限公司,尚未公开,2012-11-01,2014-05-30,达州西外金龙大道101号（达州广播电视大学旁）,小高层 高层,,,,,,住宅：0.90元/m²/月,暂无资料,,,https://dzh.fang.anjuke.com/loupan/canshu-397975.html,107.472436,31.20087
达州,天恒·时代广场,通川区西外新区朝阳西路246号（天恒花园）,住宅,,,,,四川天恒房地产开发有限责任公司,尚未公开,2012-05-08,暂无数据,达州市西外新区朝阳西路246号（天恒花园）,高层,,,,,,尚未公开,暂无资料,,,https://dzh.fang.anjuke.com/loupan/canshu-397454.html,107.472894,31.211096
达州,东蓝宽境,大竹县迎宾大道298号,住宅,,,4050元/㎡,,四川豪斯置业有限公司,尚未公开,暂无数据,2015-12-30,大竹县双马客运站对面,高层,,,,,,住宅：1.00元/m²/月,暂无资料,,,https://dzh.fang.anjuke.com/loupan/canshu-398128.html,107.205511,30.75326
佛山,乐添星际半岛,南区新城星际路,住宅,人工湖大客厅双卫大阳台大挑高,109-224万元/套起,14000元/㎡,400 603 2266,佛山市顺德区乐从供销集团乐添房产经营有限公司,住宅,2016-08-20,2018-09-30,佛山市顺德区乐从南区新城星际路,联排别墅 高层,1774户,住宅：70年　别墅：70年,住宅：3.5 别墅：3.5,30%,在建中 竣工时间：2017-06-30,住宅：2.8元/m²/月 别墅：2.8元/m²/月,嘉豪物业,2400,1:0.8,https://fs.fang.anjuke.com/loupan/canshu-406020.html,113.084655,22.951964
佛山,怡翠晋盛,富华路6号,商住,轨交房大客厅双卫南北通透大主卧,71-140万元/套起,18000元/㎡,400 603 2266,佛山市佑嘉置业有限公司,住宅,预计2018年上半年推洋房新品,2019-06-30,佛山新城百顺路与富华路交界（东平小学正对面）,高层 小高层,2541户,住宅：70年　商住：40年,住宅：3.43 商住：3.43,35.00%,在建中 竣工时间：2016-11-30,住宅：3元/m²/月 商住：5.5-7.5元/m²/月,南海能兴物业,1000,1:0.4,https://fs.fang.anjuke.com/loupan/canshu-250418.html,113.145496,22.964324
佛山,融创书院豪庭,广东省肇庆四会市四会大道城中区府西600米,住宅,改善房品牌开发商洋房人车分流菜市场,57-64万元/套起,6300元/㎡,400 603 2266,四会市中易投资开发有限公司,住宅,2017-11-25,2019-06-30,广东省肇庆四会市四会大道城中区府西600米,高层,,住宅：70年,住宅：3,30%,在建中 竣工时间：2018-12-31,尚未公开,,,,https://fs.fang.anjuke.com/loupan/canshu-428694.html,112.67322801488,23.368479704925
佛山,保利茉莉公馆,科技西路,住宅,改善房人车分流车位充足商场湖景,,,400 603 2266,佛山市保利兴隆房地产有限公司,尚未公开,2018-01-30,暂无数据,南海区狮山镇科技西路,高层,,,,,在建中,尚未公开,保利物业,1808,1:1,https://fs.fang.anjuke.com/loupan/canshu-415251.html,113.01370036117,23.111667222756
安庆,东方天韵,宜秀区元山路与文苑路交汇处（916中学西侧）,住宅,,,5000元/㎡,,安徽山城房地产开发有限公司,尚未公开,暂无数据,暂无数据,元山路与文苑路交汇处（安庆916中学西侧）,板楼 小高层 高层,,,,,,住宅：0.78元/m²/月,暂无资料,,,https://aq.fang.anjuke.com/loupan/canshu-401610.html,117.094405,30.55083
安庆,宜江观邸,迎江区沿江中路9号,住宅,,,7980元/㎡,,怀宁万科房地产开发有限公司,尚未公开,2015-05-01,2016-08-01,迎江区沿江中9号,板楼 小高层 高层,,,,,,住宅：1.20元/m²/月,怀宁皖江物业有限公司,,,https://aq.fang.anjuke.com/loupan/canshu-403685.html,117.053037,30.506898
安庆,嘉禾至尊,宜秀区安庆市大桥开发区文苑路,商住,,,4600元/㎡,,安庆市荣成投资有限公司,尚未公开,2014-08-16,2012-09-30,大桥开发区文苑路(916中学北面),板楼 多层 小高层 高层,,,,,,尚未公开,物业公司未定,,,https://aq.fang.anjuke.com/loupan/canshu-402190.html,117.085338,30.547891
佛山,时代香海彼岸,桂澜路与绿景东路交汇处（半月岛湿地公园西行300米）,住宅,改善房品牌开发商洋房河景人车分流,,,400 603 2266,佛山市时代盛景房地产开发有限公司,尚未公开,2018-01-30,2017-12-31,佛山市禅城区桂澜路与绿景东路交界,高层,1618户,,,,在建中 竣工时间：2017-06-30,住宅：2.8元/m²/月,广州市时代物业管理有限公司,1464,1:0.9,https://fs.fang.anjuke.com/loupan/canshu-411473.html,113.1644,23.002913
达州,天恒花园Ⅲ期,西外朝阳西路246号,住宅,,,5400元/㎡,,四川天恒房地产开发有限公司,尚未公开,2015-11-05,2017-10-30,通川区西外天恒花园门口,多层 高层,364户,,,,,住宅：0.90元/m²/月,,278,,https://dzh.fang.anjuke.com/loupan/canshu-427710.html,107.47305453344,31.210958390615
达州,瑞城麓岛国际,达县南坝路（原达棉总厂）,住宅,,,,,达州中铁瑞城置业有限公司,尚未公开,2011-06-30,暂无数据,达县南外南坝路（原达棉总厂）,板楼 高层,,,,,,住宅：1.20元/m²/月,,,,https://dzh.fang.anjuke.com/loupan/canshu-398306.html,107.492151,31.216239
达州,统谊·江山里,达县三里坪同安路水印长滩旁,住宅,,,,,四川省统谊置业有限公司,尚未公开,2015-03-01,暂无数据,南外三里坪同安路水印长滩旁,高层,,,,,,尚未公开,暂无资料,,,https://dzh.fang.anjuke.com/loupan/canshu-397651.html,107.519287,31.21328
达州,御菁园,通川区白塔路与紫荆花路交汇处,住宅,,,,,四川西晶集团有限责任公司,尚未公开,2015-08-01,暂无数据,白塔路西段（摩尔百货和棕榈岛之间）,多层 小高层 高层,,,,,,尚未公开,暂无资料,,,https://dzh.fang.anjuke.com/loupan/canshu-397626.html,107.469554,31.224975
佛山,绿岛明珠,南庄大道佛山一环出入口处,住宅,低总价改善房大客厅双卫南北通透,252万元/套起,12000元/㎡,400 603 2266,新明珠房地产有限公司,住宅,2017-03-15,2018-08-30,佛山市禅城区南庄大道一环出口,高层,2632户,住宅：70年　商住：40年,住宅：,35%,在建中 竣工时间：2017-02-28,住宅：2.38元/m²/月,佛山市百花物业管理有限公司,4130,1:1,https://fs.fang.anjuke.com/loupan/canshu-246709.html,113.031101,22.986364
佛山,绿地香颂公馆,体育西路与体育南路交界处,住宅,新开盘改善房品牌开发商洋房人车分流,189-199万元/套起,15000元/㎡,400 603 2266,佛山绿烜置业有限公司,住宅,2017-07-16,2018-11-30,佛山市南海区大沥镇体育西路与体育南路交界处,小高层 高层,1405户,住宅：70年,住宅：2.89,30%,在建中 竣工时间：2017-12-30,住宅：2.00元/m²/月,,1247,1:0.8,https://fs.fang.anjuke.com/loupan/canshu-415051.html,113.1079,23.116302
佛山,乐从钜隆风度广场,南湖二路,住宅,三房朝南改善房双卫大阳台南北通透,171-204万元/套起,15000元/㎡,400 603 2266,佛山市钜隆房产有限公司,住宅,2017-10-31,2018-09-30,顺德区乐从镇乐从居委会映翠北路1号,小高层 高层,1629户,住宅：70年,住宅：3,30.00%,在建中 竣工时间：2016-11-30,住宅：2.38元/m²/月,彩生活物业,300（地下：100个）,1:0.2,https://fs.fang.anjuke.com/loupan/canshu-246829.html,113.089573,22.955175
